WOJ,WOJEWÓDZTWO,imie,PŁEĆ,LICZBA_WYSTĄPIEŃ
30,WIELKOPOLSKIE,EMILIIA,KOBIETA,16
30,WIELKOPOLSKIE,AURORA,KOBIETA,16
30,WIELKOPOLSKIE,KLAUDIA,KOBIETA,16
30,WIELKOPOLSKIE,DOROTA,KOBIETA,16
30,WIELKOPOLSKIE,VERONIKA,KOBIETA,16
30,WIELKOPOLSKIE,PATRYCJA,KOBIETA,15
30,WIELKOPOLSKIE,KIRA,KOBIETA,15
30,WIELKOPOLSKIE,TERESA,KOBIETA,14
30,WIELKOPOLSKIE,ALISA,KOBIETA,14
30,WIELKOPOLSKIE,LEA,KOBIETA,14
30,WIELKOPOLSKIE,JANINA,KOBIETA,14
30,WIELKOPOLSKIE,MELISA,KOBIETA,14
30,WIELKOPOLSKIE,KAMILA,KOBIETA,13
30,WIELKOPOLSKIE,LIDIA,KOBIETA,13
30,WIELKOPOLSKIE,ELŻBIETA,KOBIETA,13
30,WIELKOPOLSKIE,KONSTANCJA,KOBIETA,12
30,WIELKOPOLSKIE,VANESSA,KOBIETA,12
30,WIELKOPOLSKIE,MARCJANNA,KOBIETA,12
30,WIELKOPOLSKIE,FAUSTYNA,KOBIETA,12
30,WIELKOPOLSKIE,JÓZEFINA,KOBIETA,12
30,WIELKOPOLSKIE,OKTAWIA,KOBIETA,12
30,WIELKOPOLSKIE,CARMEN,KOBIETA,11
30,WIELKOPOLSKIE,MONIKA,KOBIETA,11
30,WIELKOPOLSKIE,SOLOMIIA,KOBIETA,11
30,WIELKOPOLSKIE,MARIIA,KOBIETA,11
30,WIELKOPOLSKIE,LILA,KOBIETA,11
30,WIELKOPOLSKIE,POLINA,KOBIETA,11
30,WIELKOPOLSKIE,EWELINA,KOBIETA,10
30,WIELKOPOLSKIE,AGNIESZKA,KOBIETA,10
30,WIELKOPOLSKIE,SONIA,KOBIETA,10
30,WIELKOPOLSKIE,ARINA,KOBIETA,10
30,WIELKOPOLSKIE,JULIANNA,KOBIETA,10
30,WIELKOPOLSKIE,TOLA,KOBIETA,10
30,WIELKOPOLSKIE,SANDRA,KOBIETA,9
30,WIELKOPOLSKIE,IRENA,KOBIETA,9
30,WIELKOPOLSKIE,AMANDA,KOBIETA,9
30,WIELKOPOLSKIE,STELLA,KOBIETA,9
30,WIELKOPOLSKIE,CECYLIA,KOBIETA,9
30,WIELKOPOLSKIE,NIKOL,KOBIETA,9
30,WIELKOPOLSKIE,EVA,KOBIETA,8
30,WIELKOPOLSKIE,LUCYNA,KOBIETA,8
30,WIELKOPOLSKIE,DARIA,KOBIETA,8
30,WIELKOPOLSKIE,ANGELINA,KOBIETA,8
30,WIELKOPOLSKIE,MALINA,KOBIETA,8
30,WIELKOPOLSKIE,DANUTA,KOBIETA,8
30,WIELKOPOLSKIE,SOPHIA,KOBIETA,8
30,WIELKOPOLSKIE,JOWITA,KOBIETA,8
30,WIELKOPOLSKIE,ESTERA,KOBIETA,8
30,WIELKOPOLSKIE,ROKSANA,KOBIETA,8
30,WIELKOPOLSKIE,NELIA,KOBIETA,8
30,WIELKOPOLSKIE,LETYCJA,KOBIETA,8
30,WIELKOPOLSKIE,IDALIA,KOBIETA,8
30,WIELKOPOLSKIE,INGA,KOBIETA,8
30,WIELKOPOLSKIE,MELISSA,KOBIETA,8
30,WIELKOPOLSKIE,ARIANA,KOBIETA,8
30,WIELKOPOLSKIE,MARIKA,KOBIETA,8
30,WIELKOPOLSKIE,MIRA,KOBIETA,7
30,WIELKOPOLSKIE,JUSTYNA,KOBIETA,7
30,WIELKOPOLSKIE,MAYA,KOBIETA,7
30,WIELKOPOLSKIE,VIKTORIIA,KOBIETA,7
30,WIELKOPOLSKIE,NAOMI,KOBIETA,7
30,WIELKOPOLSKIE,LILY,KOBIETA,7
30,WIELKOPOLSKIE,ADELA,KOBIETA,7
30,WIELKOPOLSKIE,DOBROCHNA,KOBIETA,7
30,WIELKOPOLSKIE,ANITA,KOBIETA,7
30,WIELKOPOLSKIE,SABINA,KOBIETA,6
30,WIELKOPOLSKIE,ZLATA,KOBIETA,6
30,WIELKOPOLSKIE,NICOLE,KOBIETA,6
30,WIELKOPOLSKIE,YEVA,KOBIETA,6
30,WIELKOPOLSKIE,LUNA,KOBIETA,6
30,WIELKOPOLSKIE,MYROSLAVA,KOBIETA,6
30,WIELKOPOLSKIE,ARIANNA,KOBIETA,6
30,WIELKOPOLSKIE,OFELIA,KOBIETA,6
30,WIELKOPOLSKIE,INEZ,KOBIETA,6
30,WIELKOPOLSKIE,MILA,KOBIETA,6
30,WIELKOPOLSKIE,KLEMENTYNA,KOBIETA,6
30,WIELKOPOLSKIE,OTYLIA,KOBIETA,6
30,WIELKOPOLSKIE,JULITA,KOBIETA,6
30,WIELKOPOLSKIE,IZABELLA,KOBIETA,5
30,WIELKOPOLSKIE,YANA,KOBIETA,5
30,WIELKOPOLSKIE,VARVARA,KOBIETA,5
30,WIELKOPOLSKIE,DARYNA,KOBIETA,5
30,WIELKOPOLSKIE,CHARLOTTE,KOBIETA,5
30,WIELKOPOLSKIE,WALERIA,KOBIETA,5
30,WIELKOPOLSKIE,MARLENA,KOBIETA,5
30,WIELKOPOLSKIE,ANTONIA,KOBIETA,5
30,WIELKOPOLSKIE,GLORIA,KOBIETA,5
30,WIELKOPOLSKIE,INES,KOBIETA,5
30,WIELKOPOLSKIE,VIKTORIA,KOBIETA,5
30,WIELKOPOLSKIE,ARIA,KOBIETA,5
30,WIELKOPOLSKIE,ANASTASIA,KOBIETA,5
30,WIELKOPOLSKIE,LAILA,KOBIETA,5
30,WIELKOPOLSKIE,ARIADNA,KOBIETA,4
30,WIELKOPOLSKIE,NASTIA,KOBIETA,4
30,WIELKOPOLSKIE,FLORIANNA,KOBIETA,4
30,WIELKOPOLSKIE,DALIA,KOBIETA,4
30,WIELKOPOLSKIE,JANA,KOBIETA,4
30,WIELKOPOLSKIE,LILLY,KOBIETA,4
30,WIELKOPOLSKIE,MICHELLE,KOBIETA,4
30,WIELKOPOLSKIE,AMINA,KOBIETA,4
30,WIELKOPOLSKIE,JASMIN,KOBIETA,4
30,WIELKOPOLSKIE,EVELINA,KOBIETA,4
30,WIELKOPOLSKIE,NOELIA,KOBIETA,4
30,WIELKOPOLSKIE,OLIMPIA,KOBIETA,4
30,WIELKOPOLSKIE,INKA,KOBIETA,4
30,WIELKOPOLSKIE,OLIVIIA,KOBIETA,4
30,WIELKOPOLSKIE,LIVIA,KOBIETA,4
30,WIELKOPOLSKIE,VALERIA,KOBIETA,4
30,WIELKOPOLSKIE,LARYSA,KOBIETA,4
30,WIELKOPOLSKIE,EMILY,KOBIETA,4
30,WIELKOPOLSKIE,SOFIJA,KOBIETA,4
30,WIELKOPOLSKIE,ZOE,KOBIETA,4
30,WIELKOPOLSKIE,ROMA,KOBIETA,4
30,WIELKOPOLSKIE,BOGNA,KOBIETA,4
30,WIELKOPOLSKIE,MARIANA,KOBIETA,4
30,WIELKOPOLSKIE,MAGDA,KOBIETA,4
30,WIELKOPOLSKIE,DOBRAWA,KOBIETA,4
30,WIELKOPOLSKIE,SOPHIE,KOBIETA,4
30,WIELKOPOLSKIE,SYLWIA,KOBIETA,3
30,WIELKOPOLSKIE,OLHA,KOBIETA,3
30,WIELKOPOLSKIE,HIACYNTA,KOBIETA,3
30,WIELKOPOLSKIE,NIKA,KOBIETA,3
30,WIELKOPOLSKIE,DANIELA,KOBIETA,3
30,WIELKOPOLSKIE,GABRIELLA,KOBIETA,3
30,WIELKOPOLSKIE,NATASZA,KOBIETA,3
30,WIELKOPOLSKIE,BOGUMIŁA,KOBIETA,3
30,WIELKOPOLSKIE,HONORATA,KOBIETA,3
30,WIELKOPOLSKIE,ROSALIA,KOBIETA,3
30,WIELKOPOLSKIE,VICTORIA,KOBIETA,3
30,WIELKOPOLSKIE,JUDYTA,KOBIETA,3
30,WIELKOPOLSKIE,IGNACJA,KOBIETA,3
30,WIELKOPOLSKIE,FLAWIA,KOBIETA,3
30,WIELKOPOLSKIE,ELINA,KOBIETA,3
30,WIELKOPOLSKIE,HALINA,KOBIETA,3
30,WIELKOPOLSKIE,MARCELA,KOBIETA,3
30,WIELKOPOLSKIE,YAROSLAVA,KOBIETA,3
30,WIELKOPOLSKIE,MIRIAM,KOBIETA,3
30,WIELKOPOLSKIE,LEOKADIA,KOBIETA,3
30,WIELKOPOLSKIE,STANISŁAWA,KOBIETA,3
30,WIELKOPOLSKIE,BEATA,KOBIETA,3
30,WIELKOPOLSKIE,DAGMARA,KOBIETA,3
30,WIELKOPOLSKIE,KAIA,KOBIETA,3
30,WIELKOPOLSKIE,MARINA,KOBIETA,3
30,WIELKOPOLSKIE,SOFI,KOBIETA,3
30,WIELKOPOLSKIE,MARIETTA,KOBIETA,3
30,WIELKOPOLSKIE,LILI,KOBIETA,3
30,WIELKOPOLSKIE,NICOLA,KOBIETA,3
30,WIELKOPOLSKIE,LIA,KOBIETA,3
30,WIELKOPOLSKIE,FATIMA,KOBIETA,3
30,WIELKOPOLSKIE,IWONA,KOBIETA,3
30,WIELKOPOLSKIE,SIENNA,KOBIETA,3
30,WIELKOPOLSKIE,ANASTASIIA,KOBIETA,3
30,WIELKOPOLSKIE,MIIA,KOBIETA,3
30,WIELKOPOLSKIE,OLEKSANDRA,KOBIETA,3
30,WIELKOPOLSKIE,YULIIA,KOBIETA,3
30,WIELKOPOLSKIE,RENATA,KOBIETA,2
30,WIELKOPOLSKIE,ZOYA,KOBIETA,2
30,WIELKOPOLSKIE,ASTRID,KOBIETA,2
30,WIELKOPOLSKIE,ELIZAVETA,KOBIETA,2
30,WIELKOPOLSKIE,MARISA,KOBIETA,2
30,WIELKOPOLSKIE,EDYTA,KOBIETA,2
30,WIELKOPOLSKIE,BIANCA,KOBIETA,2
30,WIELKOPOLSKIE,HALSZKA,KOBIETA,2
30,WIELKOPOLSKIE,LORENA,KOBIETA,2
30,WIELKOPOLSKIE,ANA,KOBIETA,2
30,WIELKOPOLSKIE,JASMINA,KOBIETA,2
30,WIELKOPOLSKIE,VIVIENNE,KOBIETA,2
30,WIELKOPOLSKIE,GRACJA,KOBIETA,2
30,WIELKOPOLSKIE,ILONA,KOBIETA,2
30,WIELKOPOLSKIE,KSENIIA,KOBIETA,2
30,WIELKOPOLSKIE,CATALEYA,KOBIETA,2
30,WIELKOPOLSKIE,VALERIIA,KOBIETA,2
30,WIELKOPOLSKIE,ZOË,KOBIETA,2
30,WIELKOPOLSKIE,TINA,KOBIETA,2
30,WIELKOPOLSKIE,SOLOMIA,KOBIETA,2
30,WIELKOPOLSKIE,OLENA,KOBIETA,2
30,WIELKOPOLSKIE,DOBROSŁAWA,KOBIETA,2
30,WIELKOPOLSKIE,FLORA,KOBIETA,2
30,WIELKOPOLSKIE,LUKRECJA,KOBIETA,2
30,WIELKOPOLSKIE,MARHARYTA,KOBIETA,2
30,WIELKOPOLSKIE,SAMANTA,KOBIETA,2
30,WIELKOPOLSKIE,TEONA,KOBIETA,2
30,WIELKOPOLSKIE,IRMINA,KOBIETA,2
30,WIELKOPOLSKIE,CELESTYNA,KOBIETA,2
30,WIELKOPOLSKIE,DĄBRÓWKA,KOBIETA,2
30,WIELKOPOLSKIE,ARYA,KOBIETA,2
30,WIELKOPOLSKIE,KARINA,KOBIETA,2
30,WIELKOPOLSKIE,HANNAH,KOBIETA,2
30,WIELKOPOLSKIE,LEONIA,KOBIETA,2
30,WIELKOPOLSKIE,TEIA,KOBIETA,2
30,WIELKOPOLSKIE,SCARLETT,KOBIETA,2
30,WIELKOPOLSKIE,MIROSŁAWA,KOBIETA,2
30,WIELKOPOLSKIE,ULIANA,KOBIETA,2
30,WIELKOPOLSKIE,VIVIEN,KOBIETA,2
30,WIELKOPOLSKIE,LIJA,KOBIETA,2
30,WIELKOPOLSKIE,KATERYNA,KOBIETA,2
30,WIELKOPOLSKIE,BOGUSŁAWA,KOBIETA,2
30,WIELKOPOLSKIE,LEIA,KOBIETA,2
30,WIELKOPOLSKIE,ZUZA,KOBIETA,2
30,WIELKOPOLSKIE,MIJA,KOBIETA,2
30,WIELKOPOLSKIE,VIOLETTA,KOBIETA,2
30,WIELKOPOLSKIE,HANIA,KOBIETA,2
30,WIELKOPOLSKIE,ADELIA,KOBIETA,2
30,WIELKOPOLSKIE,MIYA,KOBIETA,2
30,WIELKOPOLSKIE,ADELE,KOBIETA,2
30,WIELKOPOLSKIE,ELIANA,KOBIETA,2
30,WIELKOPOLSKIE,SOLOMIJA,KOBIETA,2
30,WIELKOPOLSKIE,DARIIA,KOBIETA,2
30,WIELKOPOLSKIE,MIROSLAVA,KOBIETA,2
30,WIELKOPOLSKIE,BOHDANA,KOBIETA,2
30,WIELKOPOLSKIE,ZORIANA,KOBIETA,2
30,WIELKOPOLSKIE,LILLA,KOBIETA,2
30,WIELKOPOLSKIE,LAYLA,KOBIETA,2
30,WIELKOPOLSKIE,NELLY,KOBIETA,2
30,WIELKOPOLSKIE,NELL,KOBIETA,2
30,WIELKOPOLSKIE,MARIAM,KOBIETA,2
30,WIELKOPOLSKIE,NALA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MAJA,KOBIETA,191
32,ZACHODNIOPOMORSKIE,ZOFIA,KOBIETA,186
32,ZACHODNIOPOMORSKIE,POLA,KOBIETA,166
32,ZACHODNIOPOMORSKIE,HANNA,KOBIETA,159
32,ZACHODNIOPOMORSKIE,ZUZANNA,KOBIETA,156
32,ZACHODNIOPOMORSKIE,LAURA,KOBIETA,146
32,ZACHODNIOPOMORSKIE,JULIA,KOBIETA,137
32,ZACHODNIOPOMORSKIE,OLIWIA,KOBIETA,131
32,ZACHODNIOPOMORSKIE,ANTONINA,KOBIETA,110
32,ZACHODNIOPOMORSKIE,LILIANA,KOBIETA,103
32,ZACHODNIOPOMORSKIE,MICHALINA,KOBIETA,100
32,ZACHODNIOPOMORSKIE,KLARA,KOBIETA,98
32,ZACHODNIOPOMORSKIE,WIKTORIA,KOBIETA,93
32,ZACHODNIOPOMORSKIE,LENA,KOBIETA,93
32,ZACHODNIOPOMORSKIE,AMELIA,KOBIETA,86
32,ZACHODNIOPOMORSKIE,MARCELINA,KOBIETA,80
32,ZACHODNIOPOMORSKIE,JAGODA,KOBIETA,78
32,ZACHODNIOPOMORSKIE,ALICJA,KOBIETA,78
32,ZACHODNIOPOMORSKIE,MARIA,KOBIETA,76
32,ZACHODNIOPOMORSKIE,GABRIELA,KOBIETA,72
32,ZACHODNIOPOMORSKIE,HELENA,KOBIETA,70
32,ZACHODNIOPOMORSKIE,IGA,KOBIETA,69
32,ZACHODNIOPOMORSKIE,ŁUCJA,KOBIETA,68
32,ZACHODNIOPOMORSKIE,EMILIA,KOBIETA,67
32,ZACHODNIOPOMORSKIE,NELA,KOBIETA,67
32,ZACHODNIOPOMORSKIE,MIA,KOBIETA,66
32,ZACHODNIOPOMORSKIE,LILIANNA,KOBIETA,60
32,ZACHODNIOPOMORSKIE,RÓŻA,KOBIETA,57
32,ZACHODNIOPOMORSKIE,BLANKA,KOBIETA,54
32,ZACHODNIOPOMORSKIE,ANASTAZJA,KOBIETA,54
32,ZACHODNIOPOMORSKIE,KORNELIA,KOBIETA,54
32,ZACHODNIOPOMORSKIE,NADIA,KOBIETA,54
32,ZACHODNIOPOMORSKIE,KAJA,KOBIETA,50
32,ZACHODNIOPOMORSKIE,AURELIA,KOBIETA,45
32,ZACHODNIOPOMORSKIE,ALEKSANDRA,KOBIETA,43
32,ZACHODNIOPOMORSKIE,LIWIA,KOBIETA,42
32,ZACHODNIOPOMORSKIE,ROZALIA,KOBIETA,40
32,ZACHODNIOPOMORSKIE,MATYLDA,KOBIETA,39
32,ZACHODNIOPOMORSKIE,ANNA,KOBIETA,36
32,ZACHODNIOPOMORSKIE,SARA,KOBIETA,35
32,ZACHODNIOPOMORSKIE,MARTYNA,KOBIETA,32
32,ZACHODNIOPOMORSKIE,NINA,KOBIETA,32
32,ZACHODNIOPOMORSKIE,BARBARA,KOBIETA,31
32,ZACHODNIOPOMORSKIE,JAŚMINA,KOBIETA,30
32,ZACHODNIOPOMORSKIE,NATALIA,KOBIETA,29
32,ZACHODNIOPOMORSKIE,WERONIKA,KOBIETA,28
32,ZACHODNIOPOMORSKIE,DIANA,KOBIETA,26
32,ZACHODNIOPOMORSKIE,ZOJA,KOBIETA,25
32,ZACHODNIOPOMORSKIE,KALINA,KOBIETA,24
32,ZACHODNIOPOMORSKIE,SOFIA,KOBIETA,23
32,ZACHODNIOPOMORSKIE,GAJA,KOBIETA,23
32,ZACHODNIOPOMORSKIE,BIANKA,KOBIETA,22
32,ZACHODNIOPOMORSKIE,NIKOLA,KOBIETA,22
32,ZACHODNIOPOMORSKIE,MAGDALENA,KOBIETA,20
32,ZACHODNIOPOMORSKIE,LIDIA,KOBIETA,20
32,ZACHODNIOPOMORSKIE,NEL,KOBIETA,20
32,ZACHODNIOPOMORSKIE,ELIZA,KOBIETA,19
32,ZACHODNIOPOMORSKIE,EMMA,KOBIETA,19
32,ZACHODNIOPOMORSKIE,ANIELA,KOBIETA,19
32,ZACHODNIOPOMORSKIE,WANDA,KOBIETA,19
32,ZACHODNIOPOMORSKIE,AGATA,KOBIETA,19
32,ZACHODNIOPOMORSKIE,KAROLINA,KOBIETA,18
32,ZACHODNIOPOMORSKIE,DOMINIKA,KOBIETA,17
32,ZACHODNIOPOMORSKIE,NOEMI,KOBIETA,16
32,ZACHODNIOPOMORSKIE,LILIA,KOBIETA,16
32,ZACHODNIOPOMORSKIE,EWA,KOBIETA,16
32,ZACHODNIOPOMORSKIE,APOLONIA,KOBIETA,16
32,ZACHODNIOPOMORSKIE,LEA,KOBIETA,15
32,ZACHODNIOPOMORSKIE,JAGNA,KOBIETA,15
32,ZACHODNIOPOMORSKIE,SOFIIA,KOBIETA,15
32,ZACHODNIOPOMORSKIE,MARIANNA,KOBIETA,15
32,ZACHODNIOPOMORSKIE,OLIVIA,KOBIETA,14
32,ZACHODNIOPOMORSKIE,LARA,KOBIETA,14
32,ZACHODNIOPOMORSKIE,ADRIANNA,KOBIETA,13
32,ZACHODNIOPOMORSKIE,FELICJA,KOBIETA,13
32,ZACHODNIOPOMORSKIE,LUIZA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,KLAUDIA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,JOANNA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,URSZULA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,MALWINA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,MILENA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,MELANIA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,EMILIIA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,ELENA,KOBIETA,11
32,ZACHODNIOPOMORSKIE,LILA,KOBIETA,11
32,ZACHODNIOPOMORSKIE,ADELA,KOBIETA,11
32,ZACHODNIOPOMORSKIE,IDA,KOBIETA,11
32,ZACHODNIOPOMORSKIE,ALISA,KOBIETA,10
32,ZACHODNIOPOMORSKIE,KAMILA,KOBIETA,10
32,ZACHODNIOPOMORSKIE,ADELINA,KOBIETA,10
32,ZACHODNIOPOMORSKIE,ALINA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,RITA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,IZABELA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,MILA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,PATRYCJA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,ZLATA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,JANINA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,INEZ,KOBIETA,8
32,ZACHODNIOPOMORSKIE,KINGA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,OLIMPIA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,EWELINA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,PAULINA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,KATARZYNA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,DARIA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,CELINA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,MILANA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,STEFANIA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,POLINA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,OKTAWIA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,MAŁGORZATA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,LIA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,TOLA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,INES,KOBIETA,7
32,ZACHODNIOPOMORSKIE,JADWIGA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,NAOMI,KOBIETA,6
32,ZACHODNIOPOMORSKIE,ARIANNA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,AURORA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,VANESSA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,KARINA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,LUCYNA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,GLORIA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,CARMEN,KOBIETA,5
32,ZACHODNIOPOMORSKIE,MONIKA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,MICHELLE,KOBIETA,5
32,ZACHODNIOPOMORSKIE,ISABELLA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,NELIA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,VIKTORIIA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,MARIIA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,EVA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,VERONIKA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,SOLOMIIA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,JUSTYNA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,EMILY,KOBIETA,5
32,ZACHODNIOPOMORSKIE,FLORENTYNA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,MELISA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,FLORA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,OLEKSANDRA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,AMANDA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,LETYCJA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,ADA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,AMELIIA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,DANUTA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,ANASTASIA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,STELLA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,SANDRA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,LIVIA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,ELŻBIETA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,KIRA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,SOPHIA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,ANGELINA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,FRANCISZKA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,OLGA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,DOROTA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,PAULA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,VICTORIA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,ALEXANDRA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,INGA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,MARLENA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,MARIKA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,NELLA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,IRENA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,ESTERA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,DARYNA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,KRYSTYNA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,MARTA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,LILY,KOBIETA,3
32,ZACHODNIOPOMORSKIE,KSENIA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,DALIA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,LUNA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,IZA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,NATASZA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,SABINA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,MIIA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,LEILA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,NIKOL,KOBIETA,3
32,ZACHODNIOPOMORSKIE,HALINA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,TEONA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ADRIANA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MAGDA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,GAIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ELEONORA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,LILI,KOBIETA,2
32,ZACHODNIOPOMORSKIE,EMILIYA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,GABRIELLA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,IDALIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MALINA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MELISSA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ARIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,AMINA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ANASTASIIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,CATALEYA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,INKA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,SAMANTA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ADELE,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MIRIAM,KOBIETA,2
32,ZACHODNIOPOMORSKIE,LARISSA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,DARINA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,NICOLA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MELANIIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,NELLY,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MAYA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,SONIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,SOFIYA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,LEONIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ALICIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,JULIANNA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ALIYA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,DANIELA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,VALERIIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ZOYA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,BOGNA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MARIETTA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ZOE,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ALICE,KOBIETA,2
32,ZACHODNIOPOMORSKIE,EVELINA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MIROSLAVA,KOBIETA,2
